id;medication_id;name;frequency;body_system;description;severity;created_at
84d618ff-cef6-4cd3-882a-5182fefa7fc4;b25da455-0703-414e-87f3-80e2dfe4a0fe;Schmerzen an der Injektionsstelle;uncommon;Allgemeine Erkrankungen und Beschwerden am Verabreichungsort;;mild;2025-12-07 22:18:43.12476+00
50b2c31f-8bc0-4026-9ed6-56028a598fb1;02b10945-9a49-42d2-8ade-88672f61c4e6;Thrombozytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 22:53:51.144283+00
b41b1feb-3b82-4fd8-9b01-0cf564760150;02b10945-9a49-42d2-8ade-88672f61c4e6;Hämolyse;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel wurde berichtet.;;2025-12-07 22:53:51.501483+00
4f5939bb-eaca-4681-a024-7412aee6cd28;02b10945-9a49-42d2-8ade-88672f61c4e6;Urtikaria;rare;Erkrankungen des Immunsystems;Überempfindlichkeitsreaktionen;;2025-12-07 22:53:51.685836+00
e9ba2f7d-bae5-4bc1-aaa8-3d3ad05370a2;02b10945-9a49-42d2-8ade-88672f61c4e6;Erythema exsudativum multiforme;very_rare;Erkrankungen des Immunsystems;Schwere Hautreaktionen;severe;2025-12-07 22:53:51.913918+00
3b8c1a02-f3a9-4c44-90de-d67b4c99cd41;02b10945-9a49-42d2-8ade-88672f61c4e6;Schwindel;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:53:52.128416+00
e337959a-8d0d-4891-a081-54c0b7d08f8d;02b10945-9a49-42d2-8ade-88672f61c4e6;Mikroblutungen;very_common;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:53:52.333616+00
c5961a4c-e824-4435-911b-c9b246411112;02b10945-9a49-42d2-8ade-88672f61c4e6;Magen-Darm-Blutungen;rare;Erkrankungen des Gastrointestinaltrakts;Die sehr selten zur Perforation führen können.;severe;2025-12-07 22:53:52.53768+00
28ef0e7d-1521-42cb-9406-1cdb67af4e86;b25da455-0703-414e-87f3-80e2dfe4a0fe;Hepatitis;uncommon;Leber- und Gallenerkrankungen;;severe;2025-12-07 22:18:42.581184+00
8d7576b1-06fa-419f-b844-4e10781b8d8a;b25da455-0703-414e-87f3-80e2dfe4a0fe;Erythema multiforme;very_rare;Erkrankungen der Haut und des Unterhautgewebes;Nicht bekannt basierend auf Spontanmeldungen;severe;2025-12-07 22:18:42.780428+00
6b6ad210-3e37-4595-8d06-801eb48e5f6c;b25da455-0703-414e-87f3-80e2dfe4a0fe;Nierenfunktionsstörungen;very_rare;Erkrankungen der Nieren und Harnwege;Nicht bekannt basierend auf Spontanmeldungen;severe;2025-12-07 22:18:42.968111+00
458578d5-bdea-49f0-bb0f-3bd3e265e90e;b25da455-0703-414e-87f3-80e2dfe4a0fe;Entzündung im Infusionsbereich;uncommon;Allgemeine Erkrankungen und Beschwerden am Verabreichungsort;;mild;2025-12-07 22:18:43.159873+00
d186bd31-67a0-4034-ba04-abbb6c977c67;02b10945-9a49-42d2-8ade-88672f61c4e6;Agranulozytose;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 22:53:51.198246+00
1be3acbb-1dfc-4e97-ae7f-65a44f125e95;02b10945-9a49-42d2-8ade-88672f61c4e6;Hämolytische Anämie;not_known;Erkrankungen des Blutes und des Lymphsystems;Bei Patienten mit Glucose-6-Phosphatdehydrogenase (G6PD) Mangel wurde berichtet.;;2025-12-07 22:53:51.533108+00
0fff7b52-33d1-426a-93dd-15244d6a51ad;02b10945-9a49-42d2-8ade-88672f61c4e6;Rhinitis;rare;Erkrankungen des Immunsystems;Überempfindlichkeitsreaktionen;;2025-12-07 22:53:51.718735+00
10a3365f-5c26-45dc-839d-3f40310232cc;02b10945-9a49-42d2-8ade-88672f61c4e6;Stevens-Johnson-Syndrom;very_rare;Erkrankungen des Immunsystems;Schwere Hautreaktionen;severe;2025-12-07 22:53:51.956556+00
ea0d4bbb-77d0-41f6-ab1c-7ebefa92ca86;02b10945-9a49-42d2-8ade-88672f61c4e6;Tinnitus;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:53:52.159205+00
91763e6a-2b8c-4c45-b921-fc7a00024163;02b10945-9a49-42d2-8ade-88672f61c4e6;Magenbeschwerden;common;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:53:52.373239+00
1c076650-dc75-4478-9429-07a587a3d7cc;02b10945-9a49-42d2-8ade-88672f61c4e6;Magen-Darm-Ulzerationen;rare;Erkrankungen des Gastrointestinaltrakts;Die sehr selten zur Perforation führen können.;severe;2025-12-07 22:53:52.567187+00
0c951ffe-bac2-4b72-a664-d7912b54a854;b25da455-0703-414e-87f3-80e2dfe4a0fe;Leberversagen;uncommon;Leber- und Gallenerkrankungen;;severe;2025-12-07 22:18:42.61022+00
4272df4f-5ffb-41d6-9df4-efe6cf862d89;b25da455-0703-414e-87f3-80e2dfe4a0fe;Stevens-Johnson-Syndrom;very_rare;Erkrankungen der Haut und des Unterhautgewebes;Nicht bekannt basierend auf Spontanmeldungen;severe;2025-12-07 22:18:42.808794+00
4e3ee887-2a23-4ae2-afad-5b1e4e408449;b25da455-0703-414e-87f3-80e2dfe4a0fe;Akutes Nierenversagen;very_rare;Erkrankungen der Nieren und Harnwege;Nicht bekannt basierend auf Spontanmeldungen;severe;2025-12-07 22:18:42.995978+00
edba21f4-893b-4c77-895d-28c008544ee6;b25da455-0703-414e-87f3-80e2dfe4a0fe;Thrombose an der Injektionsstelle;uncommon;Allgemeine Erkrankungen und Beschwerden am Verabreichungsort;;moderate;2025-12-07 22:18:43.187889+00
32f06a31-6940-4724-a244-bd93fbe53858;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infections;common;Infections et infestations parasitaires;;moderate;2025-12-07 22:19:17.2274+00
a43200ed-8f1f-45ea-afa6-af9a33b39eaa;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Herpes simplex;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.276159+00
1935a382-91ab-4590-92f6-ce7da9d032a5;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection au site d'application;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.324237+00
29d01977-470d-4a0d-b749-7bfe8cda29fd;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Candidose génitale;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.372134+00
0931f1eb-6b68-4e1c-9fb0-9a7209b2950e;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Vaginite;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.40575+00
353cddbf-740e-4dd9-a48b-9024eca8b7bb;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection bactérienne;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.436499+00
2f65de72-ca71-4c26-8fd1-7ae38f5ad2a6;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection fongique;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.463176+00
9f69d19f-d9ae-45b5-b105-3db60cf8680d;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection respiratoire supérieure;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.500496+00
a0ef88ec-e546-4b1a-b993-cf54c384c95f;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Pharyngite;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.52961+00
5eef3000-4af5-42e3-9d43-b063ad85de28;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Rhinite;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.579964+00
ba5d67cb-dee5-4c83-bd5a-084be754351a;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Vulvite;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.616731+00
ec58c23c-c023-4d5e-b02b-b48f9a13bf15;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Pustules au site d'application;uncommon;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.647494+00
e243969f-a357-45a7-8da0-3ceae012fcf1;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection à Chlamydia;rare;Infections et infestations parasitaires;;moderate;2025-12-07 22:19:17.679412+00
27102493-0354-443c-b54c-2d2cb0b72fd7;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Infection de l'oreille;rare;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.713155+00
d754c349-e5ef-4c05-8079-f1a920688988;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Furoncle;rare;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.744822+00
433f3ce3-6cc7-4706-b6c3-0c8784d48454;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Gonorrhée;rare;Infections et infestations parasitaires;;moderate;2025-12-07 22:19:17.783431+00
a4bbd2dd-8071-411b-b91c-ee2bea30fc78;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Herpes zoster;rare;Infections et infestations parasitaires;;moderate;2025-12-07 22:19:17.817457+00
9739190f-b783-4ca1-8746-c816b47b04ca;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Molluscum contagiosum;rare;Infections et infestations parasitaires;;mild;2025-12-07 22:19:17.855758+00
fe94241d-68f6-4e4a-b26c-f5e8de3260b4;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Otite moyenne;rare;Infections et infestations parasitaires;;moderate;2025-12-07 22:19:17.888227+00
1651e8e0-edae-4fa2-b511-683f5251838d;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Lymphadénite;uncommon;Affections hématologiques et du système lymphatique;;mild;2025-12-07 22:19:17.924817+00
83e79ea5-8599-477b-b37c-386a4258b5c7;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Lymphadénopathie;uncommon;Affections hématologiques et du système lymphatique;;mild;2025-12-07 22:19:17.954294+00
45c22d40-7569-4b82-8a87-4433722be493;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Réactions d'hypersensibilité (par exemple, gonflement du visage);uncommon;Affections du système immunitaire;;mild;2025-12-07 22:19:17.984274+00
f0088550-3230-4fa3-b3d7-2adabe7a15ee;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Aggravation d'une maladie auto-immune;rare;Affections du système immunitaire;;severe;2025-12-07 22:19:18.019198+00
c4f649ce-b741-4717-a91f-8d0be1e893aa;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Anorexie;uncommon;Troubles du métabolisme et de la nutrition;;moderate;2025-12-07 22:19:18.050341+00
fedcdf83-9368-4e4f-bb60-0980989972b7;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Perte de poids;rare;Troubles du métabolisme et de la nutrition;;moderate;2025-12-07 22:19:18.079225+00
470ed559-c486-404e-a440-482723c44a4c;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Dépression;uncommon;Troubles psychiatriques;;moderate;2025-12-07 22:19:18.108463+00
f3c470c5-0651-49ea-8a23-8e50a9911cbd;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Insomnie;uncommon;Troubles psychiatriques;;mild;2025-12-07 22:19:18.143554+00
8613eb88-b3a4-4b76-90a1-d12fad387905;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Anxiété;rare;Troubles psychiatriques;;mild;2025-12-07 22:19:18.175504+00
fef632b2-3e49-40f0-bd79-743b5f4e04f9;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Humeur euphorique;rare;Troubles psychiatriques;;mild;2025-12-07 22:19:18.207848+00
baf3d32c-b3a7-4515-baba-6b32ebfc4d08;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Irritabilité;rare;Troubles psychiatriques;;mild;2025-12-07 22:19:18.240589+00
2e8a629e-6078-4051-93a4-31525582f12b;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Maux de tête;common;Affections du système nerveux;;mild;2025-12-07 22:19:18.272936+00
9f75f414-72cc-4115-9985-d5d9bc37d26e;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Paresthésies;uncommon;Affections du système nerveux;;mild;2025-12-07 22:19:18.301029+00
7928703e-369d-46f7-a3bb-c1e2ed92fd99;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Étourdissements;uncommon;Affections du système nerveux;;mild;2025-12-07 22:19:18.329653+00
83ea4c17-4f24-40b1-9c30-4cf284678445;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Migraine;uncommon;Affections du système nerveux;;moderate;2025-12-07 22:19:18.362559+00
1551c43a-5097-4661-9187-6b6b4c18f299;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Somnolence;uncommon;Affections du système nerveux;;mild;2025-12-07 22:19:18.393684+00
40bb9945-c5fc-4779-8b38-e0e9806ee487;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hypoesthésie;rare;Affections du système nerveux;;mild;2025-12-07 22:19:18.421697+00
bc96606a-6281-4811-b3e4-057db8096a6c;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hypokinésie;rare;Affections du système nerveux;;mild;2025-12-07 22:19:18.46059+00
4ae5ba52-7cb7-449c-9439-70377586752f;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Parosmie;rare;Affections du système nerveux;;mild;2025-12-07 22:19:18.49287+00
88d1a1c5-1aa0-492b-bd7d-87be35647d67;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Conjonctivite;rare;Affections oculaires;;mild;2025-12-07 22:19:18.524202+00
eaf11003-ec64-4dc5-8c36-0952bba6b044;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Diminution de l'acuité visuelle;rare;Affections oculaires;;moderate;2025-12-07 22:19:18.551558+00
c3ebdd9c-464b-4c10-8a7f-8f0360dbb2fd;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Trouble visuel;rare;Affections oculaires;;moderate;2025-12-07 22:19:18.582686+00
11f5fa08-8578-49eb-b154-7bd3df8f5a3a;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Acouphènes;uncommon;Affections de l'oreille et du labyrinthe;;mild;2025-12-07 22:19:18.612811+00
a44385f1-6e31-4cd1-aa7b-fe7fbd2ce2e3;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Otalgie;rare;Affections de l'oreille et du labyrinthe;;mild;2025-12-07 22:19:18.642891+00
a08cd504-1e11-4440-ab94-5ad8d7e23ba1;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Vertiges;rare;Affections de l'oreille et du labyrinthe;;mild;2025-12-07 22:19:18.682425+00
cb721163-3c92-4b7b-b219-615f9c100e9f;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Angine de poitrine;rare;Affections cardiaques;;severe;2025-12-07 22:19:18.723848+00
a29c14cd-6d3c-4b2c-bb01-8599ccf3c196;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Flush;uncommon;Affections vasculaires;;mild;2025-12-07 22:19:18.754499+00
b253327c-2610-4526-b615-2c61f08046e5;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hypertension;uncommon;Affections vasculaires;;moderate;2025-12-07 22:19:18.781885+00
9a2079df-c682-471b-a540-30c6ece66319;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hémorragie;rare;Affections vasculaires;;moderate;2025-12-07 22:19:18.811429+00
de1f35cf-b856-4a7c-83ed-da7b7572c59e;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hypotension;rare;Affections vasculaires;;moderate;2025-12-07 22:19:18.842311+00
2ca42c05-386b-4378-9694-5492e3ac059c;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Bronchospasme;rare;Affections respiratoires, thoraciques et médiastinales;;severe;2025-12-07 22:19:18.870986+00
cf4210b2-eeef-4bce-bef8-01e53cc7e841;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Dyspnée;rare;Affections respiratoires, thoraciques et médiastinales;;moderate;2025-12-07 22:19:18.899688+00
9f64e261-0fac-4bd0-b046-1466495013a5;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Douleurs abdominales;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:18.929378+00
ba8357b0-a366-4146-ba1d-203c00cf9f35;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Diarrhée;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:18.963002+00
d823c621-91f9-4097-b5c5-74f04690be18;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Nausées;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:18.990633+00
48c11991-166f-4bcf-9e4f-19d775549a04;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Inconfort rectal;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.033189+00
83f50823-fc3f-46bc-8dc8-e5195157596a;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Gastrite;rare;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.220702+00
bb08154c-99c6-4d6a-9a2b-de58bf2d5901;02b10945-9a49-42d2-8ade-88672f61c4e6;Panzytopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 22:53:51.362536+00
2ff1017a-66c2-411d-bcec-0edc4f0ff795;02b10945-9a49-42d2-8ade-88672f61c4e6;Gastrointestinale Blutungen;rare;Erkrankungen des Blutes und des Lymphsystems;Selten bis sehr selten sind auch schwerwiegende Blutungen wie z.B. gastrointestinale Blutungen, cerebrale Blutungen, besonders bei Patienten mit nicht eingestelltem Bluthochdruck und/oder gleichzeitiger Behandlung mit Antikoagulantien berichtet worden, die in Einzelfällen möglicherweise lebensbedrohlich sein können.;severe;2025-12-07 22:53:51.564971+00
4c746477-065f-4e3f-996f-cf4db1d1a0dc;02b10945-9a49-42d2-8ade-88672f61c4e6;Verstopfte Nase;rare;Erkrankungen des Immunsystems;Überempfindlichkeitsreaktionen;;2025-12-07 22:53:51.749153+00
1f7a3c8a-736a-4590-9ae0-a70210f311dc;02b10945-9a49-42d2-8ade-88672f61c4e6;Toxidermie (Lyell Syndrom);very_rare;Erkrankungen des Immunsystems;Schwere Hautreaktionen;severe;2025-12-07 22:53:51.991656+00
05aa3b9e-cd2b-4c0c-b2e7-c56ce35757ca;02b10945-9a49-42d2-8ade-88672f61c4e6;Sehstörungen;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:53:52.190395+00
37eaba58-3e4e-403a-9247-b6604128b4ec;02b10945-9a49-42d2-8ade-88672f61c4e6;Dyspepsie;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:53:52.409074+00
db6d4a3f-6639-42ff-95b5-b1abfc7f8114;02b10945-9a49-42d2-8ade-88672f61c4e6;Perforation gastro-intestinale;very_rare;Erkrankungen des Gastrointestinaltrakts;Suite à des ulcérations gastro-intestinales.;severe;2025-12-07 22:53:52.59773+00
8664d0c6-a7a6-4c1f-9f90-fc9b70a9f782;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Hyperkaliämie;very_rare;Stoffwechsel und Ernährungsstörungen;;;2025-12-07 22:54:28.39634+00
ebae1573-ab48-4c0d-b469-9b9c32c07014;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Herabgesetzte Schmerzschwelle;;Erkrankungen des Nervensystems;;;2025-12-07 22:54:28.594081+00
4570e4c3-21e4-4193-bf3b-c38bedba0fe4;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Venöse Thrombosen;;Gefässerkrankungen;;;2025-12-07 22:54:28.78882+00
d32d30c2-b49f-4cb9-aa8a-c97503c3fddf;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Niesen;common;Erkrankungen der Atemwege, des Brustraums und Mediastinums;;;2025-12-07 22:54:29.00554+00
d114e420-89df-49a5-a10a-02fb26f822a0;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Erbrechen;rare;Erkrankungen des Gastrointestinaltrakts;selten;mild;2025-12-07 22:54:29.205734+00
5c642bf8-4fbf-4d0b-9b82-31b33a9db4dc;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Ödeme;;Sonstige;;mild;2025-12-07 22:54:29.418531+00
8ac3be20-cf8d-4b05-bab4-e6f512e54332;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Ténesme;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.064487+00
045ad56f-0729-4884-89dc-444034d006bb;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hémorroïdes;rare;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.250928+00
46dd5c08-8235-4a27-86c6-594e02588ab7;02b10945-9a49-42d2-8ade-88672f61c4e6;Leukopenie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 22:53:51.403349+00
1cfa699c-61bb-4498-8feb-0c18ef684c0f;02b10945-9a49-42d2-8ade-88672f61c4e6;Zerebrale Blutungen;rare;Erkrankungen des Blutes und des Lymphsystems;Besonders bei Patienten mit nicht eingestelltem Bluthochdruck und/oder gleichzeitiger Behandlung mit Antikoagulantien berichtet worden, die in Einzelfällen möglicherweise lebensbedrohlich sein können.;severe;2025-12-07 22:53:51.595154+00
b409f924-1c00-4ebd-93a1-7c44dc541293;02b10945-9a49-42d2-8ade-88672f61c4e6;Bronchospasmus;rare;Erkrankungen des Immunsystems;Überempfindlichkeitsreaktionen;;2025-12-07 22:53:51.779769+00
23098df6-ad09-4b5c-933c-5c78d713956b;02b10945-9a49-42d2-8ade-88672f61c4e6;Hypoglykämie;very_rare;Stoffwechsel- und Ernährungsstörungen;;;2025-12-07 22:53:52.028316+00
53f8eeb3-81aa-4fc9-8ff1-02ac52fe5df9;02b10945-9a49-42d2-8ade-88672f61c4e6;Schwerhörigkeit;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:53:52.235781+00
20392a33-62d8-4c65-b4d8-6efd6c30a293;02b10945-9a49-42d2-8ade-88672f61c4e6;Übelkeit;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:53:52.440048+00
2f0d8486-2091-4480-a669-f6c4739fc43f;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Vomissements;uncommon;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.094432+00
7344a5bc-e20b-464d-8a8a-d270a039b701;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Saignement rectal;rare;Affections gastro-intestinales;;moderate;2025-12-07 22:19:19.281896+00
23e00c6c-6c33-4911-a86a-31f4d515eb2a;02b10945-9a49-42d2-8ade-88672f61c4e6;Aplastische Anämie;rare;Erkrankungen des Blutes und des Lymphsystems;;;2025-12-07 22:53:51.434467+00
fc9b764a-b182-46a1-b5b2-44de7b960dfa;02b10945-9a49-42d2-8ade-88672f61c4e6;Asthma;uncommon;Erkrankungen des Immunsystems;;;2025-12-07 22:53:51.625865+00
d7c8cee8-7c27-4509-aae8-a44dd708d5c5;02b10945-9a49-42d2-8ade-88672f61c4e6;Angioödem;rare;Erkrankungen des Immunsystems;Überempfindlichkeitsreaktionen;;2025-12-07 22:53:51.813613+00
a2571a3a-9e7d-4197-b381-cbbba95cd755;02b10945-9a49-42d2-8ade-88672f61c4e6;Störungen des Säure-Basen-Haushaltes;very_rare;Stoffwechsel- und Ernährungsstörungen;;;2025-12-07 22:53:52.05882+00
8c4f90da-3afa-43be-b303-78f444ecb5b7;02b10945-9a49-42d2-8ade-88672f61c4e6;Verwirrtheitszustände;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:53:52.268076+00
42bfc161-4c0d-4476-b7f9-8a8be34ea615;02b10945-9a49-42d2-8ade-88672f61c4e6;Erbrechen;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:53:52.474942+00
8e9de437-3a80-42e6-aad7-d789b915c0f0;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Sécheresse buccale;rare;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.122952+00
871d4462-01b7-4a05-8b26-ec90ae468705;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Stomatite;rare;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.31365+00
31481d11-8ac0-4257-a149-f77d27c4b77c;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Allergische und pseudoallergische Reaktionen;common;Erkrankungen des Immunsystems;(z.B. Broncho- und Laryngospasmus, erythematöse und ödematöse Hautveränderungen);;2025-12-07 22:54:28.260573+00
1c0784d9-298f-48ff-930a-3968b46b75d1;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Verlängerung von Somnolenz;;Erkrankungen des Nervensystems;je nach Dosis;;2025-12-07 22:54:28.494302+00
7aefeaad-9710-4bfe-8f49-a897fe71abfc;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Hypotension;;Herzerkrankungen;;;2025-12-07 22:54:28.687813+00
5bf2c09b-bb1a-4906-8bb6-5769bdd1208c;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Venenschmerzen nach intravenöser Injektion;;Gefässerkrankungen;;;2025-12-07 22:54:28.903519+00
397811ae-71b6-4bb1-a816-02c95e2c7bfb;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Hypoventilation mit kurzdauernder Apnoe;common;Erkrankungen der Atemwege, des Brustraums und Mediastinums;;;2025-12-07 22:54:29.101169+00
16c060ae-53f0-4a1c-88e6-aebd190d6197;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;"Schüttelfrost (""shivering"")";;Skelettmuskulatur-, Bindegewebs- und Knochenerkrankungen;;moderate;2025-12-07 22:54:29.314764+00
8ac2eb6b-a72d-45b6-8b09-28d6832e1d72;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Inconfort épigastrique;rare;Affections gastro-intestinales;;mild;2025-12-07 22:19:19.157507+00
f0331e91-0802-464d-b2b3-d6e78be35386;01ada8a9-dd6f-4bd3-9bbe-a0fa52974639;Hépatite;rare;Affections hépato-biliaires;;severe;2025-12-07 22:19:19.347754+00
04c91806-e168-4a05-bb45-301f5104824a;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Schwere allergische Reaktionen;very_rare;Erkrankungen des Immunsystems;anaphylaktischer Schock und allergisch bedingte hämolytische Anämie mit Nierenversagen und Radialislähmung;severe;2025-12-07 22:54:28.310736+00
c304ac61-b961-4157-b3ef-c5a7499d3df9;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Verwirrtheit;;Erkrankungen des Nervensystems;je nach Dosis;;2025-12-07 22:54:28.529625+00
9d57c3c2-3fa7-4320-b2de-422973e4ec80;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Tachykardie;;Herzerkrankungen;;;2025-12-07 22:54:28.718385+00
14b24c4b-f747-4a90-99e9-0de454e596e8;02ebac88-c9d2-4a03-9dc0-fdc535f5f71d;Atemdepression;common;Erkrankungen der Atemwege, des Brustraums und Mediastinums;;;2025-12-07 22:54:28.936862+00
